"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","1953174","Claude F. Turner and Blair  Taylor and Siddharth  Kaza","","","","Security in Computer Literacy: A Model for Design, Dissemination, and Assessment","15--20","","6","computer science curriculum, information security curriculum development, security education","10.1145/1953163.1953174","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","2844645","George  Veletsianos and Bradley  Beth and Calvin  Lin","","","","CS Teacher Experiences with Educational Technology, Problem-BasedLearning, and a CS Principles Curriculum","651--656","","6","adopting innovations, barriers, educational technology, teacher experiences, teaching computer science","10.1145/2839509.2844645","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","2677274","Robin  Flatland and Darren  Lim and James  Matthews and Scott  Vandenberg","","","","Supporting CS10K: A New Computer Science Methods Course for Mathematics Education Students","302--307","","6","advance placement computer science, cs principles, cs10k, methods course, snap!","10.1145/2676723.2677274","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","3081331","Barry  Burd and Ata  Elahi and Ingrid  Russell and Lecia  Barker and Armando Ferm&#237;n P&#233;rez and Bill  Siever and Monica  Divitini and Alcwyn  Parker and Liviana  Tudor and Jorge Guerra Guerra","","","","The Internet of Things in CS Education: Current Challenges and Future Potential","392--392","","1","computer science curricula, internet of things, iot technologies","10.1145/3059009.3081331","","","","","","","2017","","Proceedings of the 2017 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '17","","978-1-4503-4704-4","Bologna, Italy","ACM","New York, NY, USA"
"article","2490296","Konstantinos  Dimopoulos and Adrian  Solomon and Constantinos  Tanis","","","","Science and Informal Education As Innovation Drivers in South East Europe: The Case of the First SEE Science Festival","201--205","","5","innovation, science, science festival, south east Europe","10.1145/2490257.2490296","","","","","","","2013","","Proceedings of the 6th Balkan Conference in Informatics","BCI '13","","978-1-4503-1851-8","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","126467","N. T. Dinerstein","","","","Strategies in Network Database Systems","23--26","","4","","10.1145/126459.126467","SIGCSE Bull.","Sept. 1991","23","3","","September","1991","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2157241","Su  White and Michalis  Vafopoulos","","","","Web Science: Expanding the Notion of Computer Science","349--354","","6","co-creation, co-evolution, computing curriculum, educational repository, inter-disciplinarity, negotiated curriculum, web science curriculum, web science education","10.1145/2157136.2157241","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","2999557","Keith  Nolan and Susan  Bergin","","","","The Role of Anxiety when Learning to Program: A Systematic Review of the Literature","61--70","","10","anxiety, computer science, learning, programming, systematic review","10.1145/2999541.2999557","","","","","","","2016","","Proceedings of the 16th Koli Calling International Conference on Computing Education Research","Koli Calling '16","","978-1-4503-4770-9","Koli, Finland","ACM","New York, NY, USA"
"article","3017693","Lien  Diaz and Frances P. Trees and Dale  Reed and Richard  Kick and Andrew  Kuemmel","","","","Social Justice and Equity in CS Education: Inaugural Launch of AP Computer Science Principles","653--654","","2","AP computer science principles CS for all, CS0, CS1, active learning, advanced placement computer science, case studies, computing applications, equity in computer science education, social justice in computer science education","10.1145/3017680.3017693","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1384290","Marcelo  Jenkins","","","","Teaching Computer Aided Software Engineering at the Graduate Level","63--67","","5","computer aided software engineering (case), computer science education, software engineering education","10.1145/1597849.1384290","SIGCSE Bull.","September 2008","40","3","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1384290","Marcelo  Jenkins","","","","Teaching Computer Aided Software Engineering at the Graduate Level","63--67","","5","computer aided software engineering (case), computer science education, software engineering education","10.1145/1384271.1384290","","","","","","","2008","","Proceedings of the 13th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '08","","978-1-60558-078-4","Madrid, Spain","ACM","New York, NY, USA"
"article","2094159","Sue  Sentance","","","","Learning from Students: Issues in Computing Education for 16-18 Year Olds","124--125","","2","UK secondary schools, computer science education, computing education in the UK, high schools","10.1145/2094131.2094159","","","","","","","2011","","Proceedings of the 11th Koli Calling International Conference on Computing Education Research","Koli Calling '11","","978-1-4503-1052-9","Koli, Finland","ACM","New York, NY, USA"
"article","2693619","Brian P. Railing","","","","Using Active Learning Techniques in Mixed Undergraduate / Graduate Courses (Abstract Only)","720--720","","1","active learning, computer architecture education, computer science education, experience report, graduate course, pogil","10.1145/2676723.2693619","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","2526979","Matti  Tedre and John  Pajunen","","","","An Easy Approach to Epistemology and Ontology in Computing Theses","97--104","","8","computer science education, computing education, epistemology, ontology, philosophy, research paradigms, thesis work","10.1145/2526968.2526979","","","","","","","2013","","Proceedings of the 13th Koli Calling International Conference on Computing Education Research","Koli Calling '13","","978-1-4503-2482-3","Koli, Finland","ACM","New York, NY, USA"
"article","2526970","Juha  Helminen and Petri  Ihantola and Ville  Karavirta","","","","Recording and Analyzing In-browser Programming Sessions","13--22","","10","Python, computer science education, computing education research, programming assignment, programming session, web based programming environment","10.1145/2526968.2526970","","","","","","","2013","","Proceedings of the 13th Koli Calling International Conference on Computing Education Research","Koli Calling '13","","978-1-4503-2482-3","Koli, Finland","ACM","New York, NY, USA"
"article","3137083","Sue  Sentance and Jane  Waite and Lucy  Yeomans and Emily  MacLeod","","","","Teaching with Physical Computing Devices: The BBC Micro:Bit Initiative","87--96","","10","BBC micro:bit, K-12 education, computer science education, pedagogy, physical computing","10.1145/3137065.3137083","","","","","","","2017","","Proceedings of the 12th Workshop on Primary and Secondary Computing Education","WiPSCE '17","","978-1-4503-5428-8","Nijmegen, Netherlands","ACM","New York, NY, USA"
"article","2742610","Deborah  Adshead and Charles  Boisvert and David  Love and Phil  Spencer","","","","Changing Culture: Educating the Next Computer Scientists","33--38","","6","computer science education, computing at schools, k-12 teacher training, secondary education","10.1145/2729094.2742610","","","","","","","2015","","Proceedings of the 2015 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '15","","978-1-4503-3440-2","Vilnius, Lithuania","ACM","New York, NY, USA"
"article","1921608","","Josh  Tenenberg and Robert  McCartney","","","Editorial: Entry Points for Computing Education Research","1:1--1:5","1","5","Computing education research, methodology","10.1145/1921607.1921608","Trans. Comput. Educ.","February 2011","11","1","","February","2011","1946-6226","","","","","","ACM","New York, NY, USA"
"article","1268790","Joan  Peckham and Lisa L. Harlow and David A. Stuart and Barbara  Silver and Helen  Mederer and Peter D. Stephenson","","","","Broadening Participation in Computing: Issues and Challenges","9--13","","5","diversity, education, recruitment, retention, workforce","10.1145/1269900.1268790","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268790","Joan  Peckham and Lisa L. Harlow and David A. Stuart and Barbara  Silver and Helen  Mederer and Peter D. Stephenson","","","","Broadening Participation in Computing: Issues and Challenges","9--13","","5","diversity, education, recruitment, retention, workforce","10.1145/1268784.1268790","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","1352290","Carol  Taylor and Rose  Shumba","","","","Security Education: A Roadmap to the Future","459--460","","2","computer security, curriculum, education","10.1145/1352322.1352290","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352290","Carol  Taylor and Rose  Shumba","","","","Security Education: A Roadmap to the Future","459--460","","2","computer security, curriculum, education","10.1145/1352135.1352290","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","2539031","Andrea F. Lobo and Ganesh R. Baliga","","","","Teach Algorithm Design and Intractability with a Project-based Curriculum Centered on a Single Intractable Problem: Three Domains to Choose from (Abstract Only)","741--741","","1","SAT, TSP, algorithmic strategies, algorithms, design techniques, intractability, project-based curriculum, satisfiability, sudoku, traveling salesperson","10.1145/2538862.2539031","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2949586","Linda  Akli and Jay  Alameda and Steven I. Gordon and Marcela  Madrid and Lorna  Rivera","","","","XSEDE Training: Achieving Access and Inclusion","55:1--55:6","55","6","Education, Evaluation, Training, Workforce Diversity","10.1145/2949550.2949586","","","","","","","2016","","Proceedings of the XSEDE16 Conference on Diversity, Big Data, and Science at Scale","XSEDE16","","978-1-4503-4755-6","Miami, USA","ACM","New York, NY, USA"
"article","2481451","Judith  Gal-Ezer","","","","Grand Challenges in Primary and Secondary Computing Education","1--2","","2","secondary computing education","10.1145/2481449.2481451","","","","","","","2012","","Proceedings of the 7th Workshop in Primary and Secondary Computing Education","WiPSCE '12","","978-1-4503-1787-0","Hamburg, Germany","ACM","New York, NY, USA"
"article","2538978","Jiangjiang  Liu and Cheng-Hsien  Lin and Joshua  Wilson and David  Hemmenway and Ethan  Hasson and Zebulun  Barnett and Yingbo  Xu","","","","Making Games a Snap with Stencyl: A Summer Computing Workshop for K-12 Teachers","169--174","","6","K-12 teacher training, computer science education, computing education K-12 outreach, computing workshop, summer outreach program, summer workshop","10.1145/2538862.2538978","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"technical report","3106077","  The Committee on European Computing Education (CECE)","","","","","","","","","","","","","","","","2017","","Informatics Education in Europe: Are We All In The Same Boat?","","","978-1-4503-5361-8","","ACM","New York, NY, USA"
"article","544507","Victor N. Kasyanov and Elena V. Kasianova","","","","Web-based Systems for Supporting Computer-science Teaching and Learning","238--238","","1","computer-science teaching, learning, web-based system","10.1145/637610.544507","SIGCSE Bull.","September 2002","34","3","","June","2002","0097-8418","","","","","","ACM","New York, NY, USA"
"article","544507","Victor N. Kasyanov and Elena V. Kasianova","","","","Web-based Systems for Supporting Computer-science Teaching and Learning","238--238","","1","computer-science teaching, learning, web-based system","10.1145/544414.544507","","","","","","","2002","","Proceedings of the 7th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '02","","1-58113-499-1","Aarhus, Denmark","ACM","New York, NY, USA"
"article","1538238","Guido  R&#246;&#223;ling and Teena  Vellaramkalayil","","","","A Visualization-Based Computer Science Hypertextbook Prototype","11:1--11:13","11","13","Moodle, Visualization-based computer science hypertextbook, VizCoSH","10.1145/1538234.1538238","Trans. Comput. Educ.","June 2009","9","2","","June","2009","1946-6226","","","","","","ACM","New York, NY, USA"
"article","611897","Elizabeth S. Adams and Orit  Hazzan and Hrafn  Loftsson and Alison  Young","","","","International Perspective of Women and Computer Science","45--46","","2","gender, international perspective, women in computer science","10.1145/792548.611897","SIGCSE Bull.","January 2003","35","1","","January","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","611897","Elizabeth S. Adams and Orit  Hazzan and Hrafn  Loftsson and Alison  Young","","","","International Perspective of Women and Computer Science","45--46","","2","gender, international perspective, women in computer science","10.1145/611892.611897","","","","","","","2003","","Proceedings of the 34th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '03","","1-58113-648-X","Reno, Navada, USA","ACM","New York, NY, USA"
"article","1862735","  Simon","","","","Ten Years of the Australasian Computing Education Conference","157--164","","8","classifying publications, computing education","","","","","","","","2009","","Proceedings of the Eleventh Australasian Conference on Computing Education - Volume 95","ACE '09","","978-1-920682-76-7","Wellington, New Zealand","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","1734362","Barry L. Kurtz and Rahman  Tashakkori and John J. Helfert and Michael  Sage","","","","Using Microlabs to Teach Modern Distributed Computing","285--289","","5","cluster computing, computer science labs, distributed computing, grid computing, multicore computing","10.1145/1734263.1734362","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","1006231","Paul  van der Mark and Lex  Wolters and Gerard  Cats","","","","A Dynamic Application-driven Data Communication Strategy","146--153","","8","computational science, data driven dynamic applications, performance analysis, simulation","10.1145/1006209.1006231","","","","","","","2004","","Proceedings of the 18th Annual International Conference on Supercomputing","ICS '04","","1-58113-839-3","Malo, France","ACM","New York, NY, USA"
"article","803366","Asad  Khailany","","","","Alternative Teaching Strategy for an Introductory Computer Language Course","93--95","","3","","10.1145/382063.803366","SIGCSE Bull.","Feb 1977","9","1","","February","1977","0097-8418","","","","","","ACM","New York, NY, USA"
"article","803366","Asad  Khailany","","","","Alternative Teaching Strategy for an Introductory Computer Language Course","93--95","","3","","10.1145/800104.803366","","","","","","","1977","","Proceedings of the Seventh SIGCSE Technical Symposium on Computer Science Education","SIGCSE '77","","","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2677875","Mohammad Ubaidullah Bokhari and Sadaf  Ahmad","","","","Multi-Agent Based E-Learning Systems: A Comparative Study","20:1--20:6","20","6","Agent Technology, E-learning, Education, Multi-agent system","10.1145/2677855.2677875","","","","","","","2014","","Proceedings of the 2014 International Conference on Information and Communication Technology for Competitive Strategies","ICTCS '14","","978-1-4503-3216-3","Udaipur, Rajasthan, India","ACM","New York, NY, USA"
"article","2850473","Colleen M. Lewis and Chris  Gregg","","","","How Do You Teach Debugging?: Resources and Strategies for Better Student Debugging (Abstract Only)","706--706","","1","assessment, debugging, pedagogy, undergraduate","10.1145/2839509.2850473","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","805835","Joel  Stutman and Robert S. Tannenbaum","","","","The Undergraduate Education of Medical Computer Scientists","167--172","","6","Biomedical computer curricula, Biomedical computing, Computer science curricula, Education of biomedical programmers, Education of health science programmers, Education of medical computer scientists, Health science computer applications, Medical computer applications, Medical computer science, Medical computer science education, Medical data processing, Undergraduate computer science education, Undergraduate curricula","10.1145/800193.805835","","","","","","","1972","","Proceedings of the ACM Annual Conference - Volume 1","ACM '72","","","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","1315808","Matti  Tedre","","","","The Development of Computer Science: A Sociocultural Perspective","21--24","","4","metaknowledge in computer science, social issues, social studies of computer science","10.1145/1315803.1315808","","","","","","","2006","","Proceedings of the 6th Baltic Sea Conference on Computing Education Research: Koli Calling 2006","Baltic Sea '06","","","Uppsala, Sweden","ACM","New York, NY, USA"
"article","1141906","John  Cigas and Wen-Jung  Hsin","","","","Teaching Proofs and Algorithms in Discrete Mathematics with Online Visual Logic Puzzles","","2","","Logic, education, proof","10.1145/1141904.1141906","J. Educ. Resour. Comput.","June 2005","5","2","","June","2005","1531-4278","","","","","","ACM","New York, NY, USA"
"article","3036693","Martin  T&#246;rngren and Martin Edin Grimheden and Jonas  Gustafsson and Wolfgang  Birk","","","","Strategies and Considerations in Shaping Cyber-physical Systems Education","53--60","","8","curriculum guidelines, cyber-physical systems, embedded systems, engineering education","10.1145/3036686.3036693","SIGBED Rev.","October 2016","14","1","","January","2017","1551-3688","","","","","","ACM","New York, NY, USA"
"article","3082048","Zhigang  Ren and An  Chen and Lin  Wang and Yongsheng  Liang and Bei  Pang","","","","An Efficient Vector-growth Decomposition Algorithm for Cooperative Coevolution in Solving Large Scale Problems","41--42","","2","cooperative coevolution, decomposition strategy","10.1145/3067695.3082048","","","","","","","2017","","Proceedings of the Genetic and Evolutionary Computation Conference Companion","GECCO '17","","978-1-4503-4939-0","Berlin, Germany","ACM","New York, NY, USA"
"article","971330","Amer  Diwan and William M. Waite and Michele H. Jackson","","","","PL-detective: A System for Teaching Programming Language Concepts","80--84","","5","concepts of programming languages, education","10.1145/1028174.971330","SIGCSE Bull.","March 2004","36","1","","March","2004","0097-8418","","","","","","ACM","New York, NY, USA"
"article","971330","Amer  Diwan and William M. Waite and Michele H. Jackson","","","","PL-detective: A System for Teaching Programming Language Concepts","80--84","","5","concepts of programming languages, education","10.1145/971300.971330","","","","","","","2004","","Proceedings of the 35th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '04","","1-58113-798-2","Norfolk, Virginia, USA","ACM","New York, NY, USA"
"article","1862222","Arnold N. Pears","","","","Does Quality Assurance Enhance the Quality of Computing Education?","9--14","","6","assessment, computing education, quality","","","","","","","","2010","","Proceedings of the Twelfth Australasian Conference on Computing Education - Volume 103","ACE '10","","978-1-920682-84-2","Brisbane, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","1999821","Alexandra  Martinez and Arturo  Camacho","","","","A Cooperative Learning-based Strategy for Teaching Relational Algebra","263--267","","5","active learning, cooperative learning, database, experience report, relational algebra","10.1145/1999747.1999821","","","","","","","2011","","Proceedings of the 16th Annual Joint Conference on Innovation and Technology in Computer Science Education","ITiCSE '11","","978-1-4503-0697-3","Darmstadt, Germany","ACM","New York, NY, USA"
"article","3106177","Andrew J. Ko and Katie  Davis","","","","Computing Mentorship in a Software Boomtown: Relationships to Adolescent Interest and Beliefs","236--244","","9","computing education, interest development, mentorship","10.1145/3105726.3106177","","","","","","","2017","","Proceedings of the 2017 ACM Conference on International Computing Education Research","ICER '17","","978-1-4503-4968-0","Tacoma, Washington, USA","ACM","New York, NY, USA"
"article","323389","Howard  Evans and Wayne  Patterson","","","","Implementing Ada As the Primary Programming Language","255--265","","11","Ada, computer science curriculum, primary programming language","10.1145/323275.323389","SIGCSE Bull.","Mar. 1985","17","1","","March","1985","0097-8418","","","","","","ACM","New York, NY, USA"
"article","323389","Howard  Evans and Wayne  Patterson","","","","Implementing Ada As the Primary Programming Language","255--265","","11","Ada, computer science curriculum, primary programming language","10.1145/323287.323389","","","","","","","1985","","Proceedings of the Sixteenth SIGCSE Technical Symposium on Computer Science Education","SIGCSE '85","","0-89791-152-0","New Orleans, Louisiana, USA","ACM","New York, NY, USA"
"article","2700517","Alexander  Repenning and David C.  Webb and Kyu Han  Koh and Hilarie  Nickerson and Susan B.  Miller and Catharine  Brand and Ian Her Many  Horses and Ashok  Basawapatna and Fred  Gluck and Ryan  Grover and Kris  Gutierrez and Nadia  Repenning","","","","Scalable Game Design: A Strategy to Bring Systemic Computer Science Education to Schools Through Game Design and Simulation Creation","11:1--11:31","11","31","Latent Semantic Analysis, STEM, elementary schools, game design, middle schools, programming","10.1145/2700517","Trans. Comput. Educ.","May 2015","15","2","","April","2015","1946-6226","","","","","","ACM","New York, NY, USA"
"article","2647410","Eric  Paulos and Chris  Myers and Rundong  Tian and Paxton  Paulos","","","","Sensory Triptych: Here, Near, out There","491--496","","6","children, citizen exploration, citizen science, critical design, education, sensors, toys","10.1145/2642918.2647410","","","","","","","2014","","Proceedings of the 27th Annual ACM Symposium on User Interface Software and Technology","UIST '14","","978-1-4503-3069-5","Honolulu, Hawaii, USA","ACM","New York, NY, USA"
"article","1593283","Xin  Sui and Ho-Fung  Leung","","","","A Q-learning Based Adaptive Bidding Strategy in Combinatorial Auctions","186--194","","9","adaptive, bidding strategy, combinatorial auctions, q-learning","10.1145/1593254.1593283","","","","","","","2009","","Proceedings of the 11th International Conference on Electronic Commerce","ICEC '09","","978-1-60558-586-4","Taipei, Taiwan","ACM","New York, NY, USA"
"article","1508887","Lillian N. Cassel and Richard H. Austing and Elliott  Koffman","","","","SIGCSE: From the Beginnings to a Bright Future","64--64","","1","computing education, curriculum, sigcse","10.1145/1539024.1508887","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1508887","Lillian N. Cassel and Richard H. Austing and Elliott  Koffman","","","","SIGCSE: From the Beginnings to a Bright Future","64--64","","1","computing education, curriculum, sigcse","10.1145/1508865.1508887","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","1151894","  Simon and Sally  Fincher and Anthony  Robins and Bob  Baker and Ilona  Box and Quintin  Cutts and Michael  de Raadt and Patricia  Haden and John  Hamer and Margaret  Hamilton and Raymond  Lister and Marian  Petre and Ken  Sutton and Denise  Tolhurst and Jodi  Tutty","","","","Predictors of Success in a First Programming Course","189--196","","8","education, programming aptitude","","","","","","","","2006","","Proceedings of the 8th Australasian Conference on Computing Education - Volume 52","ACE '06","","1-920682-34-1","Hobart, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","979982","Paul  Gruba and Reem  Al-Mahmood","","","","Strategies for Communication Skills Development","101--107","","7","communication across the curriculum, communication skills development, curriculum change","","","","","","","","2004","","Proceedings of the Sixth Australasian Conference on Computing Education - Volume 30","ACE '04","","","Dunedin, New Zealand","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","1255208","Jeffrey  Pomerantz and Sanghee  Oh and Barbara M. Wildemuth and Seungwon  Yang and Edward A. Fox","","","","Digital Library Education in Computer Science Programs","177--178","","2","computer science, curriculum development, digital librarianship, digital libraries, education, library and information science","10.1145/1255175.1255208","","","","","","","2007","","Proceedings of the 7th ACM/IEEE-CS Joint Conference on Digital Libraries","JCDL '07","","978-1-59593-644-8","Vancouver, BC, Canada","ACM","New York, NY, USA"
"article","2445201","John  Etchemendy","","","","Online Education","7--8","","2","online education","10.1145/2445196.2445201","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","1599793","Jeff  Kupperman and Raven  Wallace and Nathan  Bos","","","","Ninth Graders' Use of a Shared Database in an Internet Research Project: Issues of Collaboration and Knowledge-building","164--170","","7","K-12 collaborative learning strategies, computer networks, world wide web","","","","","","","","1997","","Proceedings of the 2Nd International Conference on Computer Support for Collaborative Learning","CSCL '97","","","Toronto, Ontario, Canada","International Society of the Learning Sciences",""
"article","2844671","Cara  Tang and Cindy S. Tucker and Elizabeth K. Hawthorne","","","","Updating Curricular Guidelines for Associate-Degree Computer Science Programs","490--491","","2","community college, computer science education, cs2013, curriculum guidelines, cybersecurity education, two-year college","10.1145/2839509.2844671","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","2465607","Marc  Berges and Peter  Hubwieser and Johannes  Magenheim and Elena  Bender and Kathrin  Br&#246;ker and Melanie  Margaritis-Kopecki and Jonas  Neugebauer and Niclas  Schaper and Sigrid  Schubert and Laura  Ohrndorf","","","","Developing a Competency Model for Teaching Computer Science in Schools","327--327","","1","competency model, computer science education in schools, non-cognitive competencies, pedagogical content knowledge, secondary education","10.1145/2462476.2465607","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","2999567","Tiina  Partanen and Linda  Mannila and Timo  Poranen","","","","Learning Programming Online: A Racket-course for Elementary School Teachers in Finland","178--179","","2","K-12 education, MOOC, computer science education, elementary school teachers, mathematics, racket, teacher training","10.1145/2999541.2999567","","","","","","","2016","","Proceedings of the 16th Koli Calling International Conference on Computing Education Research","Koli Calling '16","","978-1-4503-4770-9","Koli, Finland","ACM","New York, NY, USA"
"article","1127392","Bradley K. Jensen","","","","Responding to the Enrollment Crisis: Alternative Strategies to Increasing Student Interest in Computer Science","8--8","","1","","","J. Comput. Sci. Coll.","April 2006","21","4","","April","2006","1937-4771","","","","","","Consortium for Computing Sciences in Colleges","USA"
"article","2512291","Faith-Michael E. Uzoka and Randy  Connolly and Marc  Schroeder and Namrata  Khemka and Janet  Miller","","","","Computing is Not a Rock Band: Student Understanding of the Computing Disciplines","115--120","","6","computer engineering, computer science, information systems, information technology, software engineering","10.1145/2512276.2512291","","","","","","","2013","","Proceedings of the 14th Annual ACM SIGITE Conference on Information Technology Education","SIGITE '13","","978-1-4503-2239-3","Orlando, Florida, USA","ACM","New York, NY, USA"
"article","2808671","Priscila Cadorin Nicolete and Marta Adriana da Silva Cristiano and Juarez Bento da Silva and Simone Meister Sommer Bilessimo and Jos&#233; Pedro Schardosim Sim&#227;o and Kryscia Daviana Ram&#237;rez Benavides and Jo&#227;o Bosco da Mota Alves","","","","Mathematics and Technological Integration in the Brazilian Basic Education As Motivation to STEM","591--598","","8","education, educational technology, mathematics","10.1145/2808580.2808671","","","","","","","2015","","Proceedings of the 3rd International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '15","","978-1-4503-3442-6","Porto, Portugal","ACM","New York, NY, USA"
"article","1869670","Megan S. Conklin","","","","Teaching IT Hardware Concepts Using Computer Forensics As a Motivator","3:1--3:4","3","4","IT education, computer forensics, curriculum development, hardware","10.1145/1869667.1869670","SIGITE Newsl.","Spring 2004","2","1","","April","2005","2166-1685","","","","","","ACM","New York, NY, USA"
"article","2899460","Mar&#237;a Cecilia  Martinez and Marcos J. Gomez and Marco  Moresi and Luciana  Benotti","","","","Lessons Learned on Computer Science Teachers Professional Development","77--82","","6","computer science (cs) professional development (pd), computer science k-12 outreach, experimental evaluation","10.1145/2899415.2899460","","","","","","","2016","","Proceedings of the 2016 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '16","","978-1-4503-4231-5","Arequipa, Peru","ACM","New York, NY, USA"
"article","1272884","Carol  Edmondson","","","","How to Fail a Programming Assignment","54--56","","3","computing education, humour, programming assignment","10.1145/1272848.1272884","SIGCSE Bull.","June 2007","39","2","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2493405","Thomas H. Park and Ankur  Saxena and Swathi  Jagannath and Susan  Wiedenbeck and Andrea  Forte","","","","Towards a Taxonomy of Errors in HTML and CSS","75--82","","8","computing education, errors, web development","10.1145/2493394.2493405","","","","","","","2013","","Proceedings of the Ninth Annual International ACM Conference on International Computing Education Research","ICER '13","","978-1-4503-2243-0","San Diego, San California, USA","ACM","New York, NY, USA"
"article","2850498","Lillian N. Cassel and Don  Goelman and Darina  Dicheva and Heikki  Topi","","","","Brainstorming Data Science As a Fluency Course for Non-Majors and As a New Specialization (Abstract Only)","708--708","","1","data science, flipped classroom","10.1145/2839509.2850498","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","545201","B.  Dugan and J.  Zahorjan","","","","The Sloop ISA and the SMOK Toolkit","49--71","","23","Computer architecture, education, simulator","10.1145/545197.545201","J. Educ. Resour. Comput.","March 2002","2","1","","March","2002","1531-4278","","","","","","ACM","New York, NY, USA"
