"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","1999821","Alexandra  Martinez and Arturo  Camacho","","","","A Cooperative Learning-based Strategy for Teaching Relational Algebra","263--267","","5","active learning, cooperative learning, database, experience report, relational algebra","10.1145/1999747.1999821","","","","","","","2011","","Proceedings of the 16th Annual Joint Conference on Innovation and Technology in Computer Science Education","ITiCSE '11","","978-1-4503-0697-3","Darmstadt, Germany","ACM","New York, NY, USA"
"article","2528913","Diane R. Murphy and Richard H. Murphy","","","","Teaching Cybersecurity: Protecting the Business Environment","88:88--88:93","88","6","Risk management, cybersecurity education, supply chain security","10.1145/2528908.2528913","","","","","","","2013","","Proceedings of the 2013 on InfoSecCD '13: Information Security Curriculum Development Conference","InfoSecCD '13","","978-1-4503-2547-9","Kennesaw GA, USA","ACM","New York, NY, USA"
"article","1867695","Susan  Uzubell and Sam  Liles and Keyuan  Jiang","","","","Software Assurance in Academia","157--158","","2","security, software assurance, software development","10.1145/1867651.1867695","","","","","","","2010","","Proceedings of the 2010 ACM Conference on Information Technology Education","SIGITE '10","","978-1-4503-0343-9","Midland, Michigan, USA","ACM","New York, NY, USA"
"article","588707","Melissa  Diers and Joe  Ziskovsky","","","","Integrating Educational Technology with a Limited Support Staff","242--244","","3","educational technology, faculty development, faculty support","10.1145/588646.588707","","","","","","","2002","","Proceedings of the 30th Annual ACM SIGUCCS Conference on User Services","SIGUCCS '02","","1-58113-564-5","Providence, Rhode Island, USA","ACM","New York, NY, USA"
"article","1810584","Irene  Posch and Hideaki  Ogawa and Christopher  Lindinger and Roland  Haring and Horst  H&#246;rtner","","","","Introducing the FabLab As Interactive Exhibition Space","254--257","","4","Fab Lab, education environment, emerging technologies, informal learning, interactive exhibition, rapid prototyping, technological literacy","10.1145/1810543.1810584","","","","","","","2010","","Proceedings of the 9th International Conference on Interaction Design and Children","IDC '10","","978-1-60558-951-0","Barcelona, Spain","ACM","New York, NY, USA"
"article","2512291","Faith-Michael E. Uzoka and Randy  Connolly and Marc  Schroeder and Namrata  Khemka and Janet  Miller","","","","Computing is Not a Rock Band: Student Understanding of the Computing Disciplines","115--120","","6","computer engineering, computer science, information systems, information technology, software engineering","10.1145/2512276.2512291","","","","","","","2013","","Proceedings of the 14th Annual ACM SIGITE Conference on Information Technology Education","SIGITE '13","","978-1-4503-2239-3","Orlando, Florida, USA","ACM","New York, NY, USA"
"article","2382396","Yinghui  Shi and Zongkai  Yang and Harrison Hao Yang and Sanya  Liu","","","","Study on the Research Hotspots of Interactive Whiteboards in Education","209--212","","4","ERIC descriptors, co-word analysis method, co-word cluster analysis, education resource information center, interactive whiteboard","10.1145/2382336.2382396","","","","","","","2012","","Proceedings of the 4th International Conference on Internet Multimedia Computing and Service","ICIMCS '12","","978-1-4503-1600-2","Wuhan, China","ACM","New York, NY, USA"
"article","1496634","Mark D Gross and James  Herbsleb and Susan  Finger and Mary  Shaw","","","","Strategies for Research About Design: A Multidisciplinary Graduate Workshop","4--6","","3","design research, design research education, science of design","10.1145/1496630.1496634","","","","","","","2007","","Proceedings of the 2007 Symposium on Science of Design","SoD '07","","978-1-60558-436-2","Arcata, California, USA","ACM","New York, NY, USA"
"article","2808610","Manuel F. Silva and Bel&#233;n  Curto and Vidal  Moreno","","","","A Robot in the Classroom","197--201","","5","education, robotics","10.1145/2808580.2808610","","","","","","","2015","","Proceedings of the 3rd International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '15","","978-1-4503-3442-6","Porto, Portugal","ACM","New York, NY, USA"
"article","2461142","Raja S. Kushalnagar and Walter S. Lasecki and Jeffrey P. Bigham","","","","Captions Versus Transcripts for Online Video Content","32:1--32:4","32","4","captions, deaf education, online education, transcripts","10.1145/2461121.2461142","","","","","","","2013","","Proceedings of the 10th International Cross-Disciplinary Conference on Web Accessibility","W4A '13","","978-1-4503-1844-0","Rio de Janeiro, Brazil","ACM","New York, NY, USA"
"article","2324864","David  Zellh&#246;fer and Maria  Bertram and Thomas  B&#246;ttcher and Christoph  Schmidt and Claudius  Tillmann and Ingo  Schmitt","","","","PythiaSearch: A Multiple Search Strategy-supportive Multimedia Retrieval System","59:1--59:2","59","2","demo, multimedia information system","10.1145/2324796.2324864","","","","","","","2012","","Proceedings of the 2Nd ACM International Conference on Multimedia Retrieval","ICMR '12","","978-1-4503-1329-2","Hong Kong, China","ACM","New York, NY, USA"
"article","2910038","Lina Marcela Morales Moreno and Martha Luc&#237;a Jim&#233;nez Medina and Diego Campos C&#225;ceres and Jaime Leonardo Bernal Pulido","","","","ICT Management in the Ministry of Foreign Affairs of Colombia","123--126","","4","Foreign Affairs, Information Technology Architecture, Information Technology Management","10.1145/2910019.2910038","","","","","","","2016","","Proceedings of the 9th International Conference on Theory and Practice of Electronic Governance","ICEGOV '15-16","","978-1-4503-3640-6","Montevideo, Uruguay","ACM","New York, NY, USA"
"article","1806515","Veronica  Dahl and Diana  Cukierman and Gemma  Bel-Enguix and M. Dolores Jim&#233;nez-Lopez","","","","Logic Programming: Teaching Strategies for Students with No Programming Background","2:1--2:5","2","5","computer and information science education, computers and education, humanities, literacy, logic programming","10.1145/1806512.1806515","","","","","","","2010","","Proceedings of the 15th Western Canadian Conference on Computing Education","WCCCE '10","","978-1-4503-0098-8","Kelowna, British Columbia, Canada","ACM","New York, NY, USA"
"article","333340","John &#8220;Skip&#8221; Benamati and Albert L. Lederer","","","","The Emerging It Group and Rapid IT Change","23--32","","10","change, information technology, management, planning","10.1145/333334.333340","","","","","","","2000","","Proceedings of the 2000 ACM SIGCPR Conference on Computer Personnel Research","SIGCPR '00","","1-58113-228-X","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","1029582","Kathleen  Burnett and Manimegalai M. Subramaniam","","","","Defining the Information Technology Workforce from the Educational Perspectives: A Pilot Study","202--205","","4","IT education, IT workforce, computer science education, definition of IT, information science education","10.1145/1029533.1029582","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","1940830","Lesley  Farmer","","","","Data Mining Technology Across Academic Disciplines","503--507","","5","courses, datamining, higher education, information science","10.1145/1940761.1940830","","","","","","","2011","","Proceedings of the 2011 iConference","iConference '11","","978-1-4503-0121-3","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2435213","Bin  Li and Steven C. H.  Hoi and Peilin  Zhao and Vivekanand  Gopalkrishnan","","","","Confidence Weighted Mean Reversion Strategy for Online Portfolio Selection","4:1--4:38","4","38","Portfolio selection, confidence weighted learning, mean reversion, online learning","10.1145/2435209.2435213","ACM Trans. Knowl. Discov. Data","March 2013","7","1","","March","2013","1556-4681","","","","","","ACM","New York, NY, USA"
"article","274703","Tamara  Sumner and Josie  Taylor","","","","New Media, New Practices: Experiences in Open Learning Course Design","432--439","","8","design, distance education, educational technology, lifelong learning, multimedia","10.1145/274644.274703","","","","","","","1998","","Proceedings of the SIGCHI Conference on Human Factors in Computing Systems","CHI '98","","0-201-30987-4","Los Angeles, California, USA","ACM Press/Addison-Wesley Publishing Co.","New York, NY, USA"
"article","1101786","Philip F. Musa and Victor W. Mbarika and Peter  Meso","","","","Calling for Programmed Technology Transfer and Adoption Strategies for Sustainable LDC Growth","111--116","","6","","10.1145/1101779.1101786","Commun. ACM","December 2005","48","12","","December","2005","0001-0782","","","","","","ACM","New York, NY, USA"
"article","305936","Przemyslaw  Polak","","","","Teaching Computer Communication Skills Using Case Study Method","190--","","","group decision support systems, information technology","10.1145/305786.305936","","","","","","","1999","","Proceedings of the 4th Annual SIGCSE/SIGCUE ITiCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '99","","1-58113-087-2","Cracow, Poland","ACM","New York, NY, USA"
"article","305936","Przemyslaw  Polak","","","","Teaching Computer Communication Skills Using Case Study Method","190--","","","group decision support systems, information technology","10.1145/384267.305936","SIGCSE Bull.","Sept. 1999","31","3","","June","1999","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2814150","Edison  Ishikawa and Celia Ghedini Ralha","","","","Teaching Information Systems for Computer Graduation Courses: A Report Experience Using a Practical ICT Approach","77:579--77:586","77","8","Education, Information Systems, Model Curricula","","","","","","","","2015","","Proceedings of the Annual Conference on Brazilian Symposium on Information Systems: Information Systems: A Computer Socio-Technical Perspective - Volume 1","SBSI 2015","","","Goiania, Goias, Brazil","Brazilian Computer Society","Porto Alegre, Brazil, Brazil"
"article","2380568","Ye Diana Wang","","","","A Holistic and Pragmatic Approach to Teaching Web Accessibility in an Undergraduate Web Design Course","55--60","","6","accessibility, pedagogy, people with disabilities, web accessibility education, web design","10.1145/2380552.2380568","","","","","","","2012","","Proceedings of the 13th Annual Conference on Information Technology Education","SIGITE '12","","978-1-4503-1464-0","Calgary, Alberta, Canada","ACM","New York, NY, USA"
"article","1329116","Margaret A. Dickey-Kurdziolek","","","","Teacher Choice and Effects of Classroom Resource Utilization in a Technological Intervention on Rate and Proportionality","4:1--4:2","4","2","educational technology, technology adoption","10.1145/1329112.1329116","","","","","","","2007","","GROUP '07 Doctoral Consortium Papers","GROUP '07","","978-1-59593-845-9","Sanibel Island, Florida","ACM","New York, NY, USA"
"article","1592739","Onintra  Poobrasert and Nick  Cercone","","","","Educational Improvement: A Case Study of Good Practice of IT Infusion in the Classroom for Student with Deafness","34:1--34:3","34","3","assistive technology, educational technology, hypermedia, multimedia, user-centered design","10.1145/1592700.1592739","","","","","","","2009","","Proceedings of the 3rd International Convention on Rehabilitation Engineering & Assistive Technology","i-CREATe '09","","978-1-60558-792-9","Singapore","ACM","New York, NY, USA"
"article","1867692","Vladan  Jovanovic and Timur  Mirzoev and Lee  Toderick and Rick  Homkes and Mark  Stockman","","","","Engaging Students in Information Storage Management Courses","153--154","","2","certification, education, storage, virtualization","10.1145/1867651.1867692","","","","","","","2010","","Proceedings of the 2010 ACM Conference on Information Technology Education","SIGITE '10","","978-1-4503-0343-9","Midland, Michigan, USA","ACM","New York, NY, USA"
"article","2808072","Sung  Kim and Derek  Hansen and Richard  Helps","","","","Information Technology Research in the Academy: Insights from Theses and Dissertations","5--10","","6","computer science research, information systems research, information technology education, information technology research, keyword network analysis, theses and dissertations","10.1145/2808062.2808072","","","","","","","2015","","Proceedings of the 4th Annual ACM Conference on Research in Information Technology","RIIT '15","","978-1-4503-3836-3","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","1599786","Sherry  Hsi and Robert  Tinker","","","","A Scalable Model of Collaborative Learning: The Virtual High School Consortium","114--122","","9","NetCourses&#8482;, distance education, education reform, research in technologically-mediated communication","","","","","","","","1997","","Proceedings of the 2Nd International Conference on Computer Support for Collaborative Learning","CSCL '97","","","Toronto, Ontario, Canada","International Society of the Learning Sciences",""
"article","2978216","Tanya  Estes and James  Finocchiaro and Jean  Blair and Johnathan  Robison and Justin  Dalme and Michael  Emana and Luke  Jenkins and Edward  Sobiesk","","","","A Capstone Design Project for Teaching Cybersecurity to Non-technical Users","142--147","","6","cybersecurity education, cybersecurity general education, multi-discipline cybersecurity education","10.1145/2978192.2978216","","","","","","","2016","","Proceedings of the 17th Annual Conference on Information Technology Education","SIGITE '16","","978-1-4503-4452-4","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","2899480","Vagner Figueredo de Santana and Rodrigo Laiola Guimar&#227;es and Andrea Britto Mattos","","","","Identifying Challenges and Opportunities in Computer-based Vocational Training for Low-income Communities of People with Intellectual Disabilities","2:1--2:8","2","8","educational technology, intellectual disability, vocational training","10.1145/2899475.2899480","","","","","","","2016","","Proceedings of the 13th Web for All Conference","W4A '16","","978-1-4503-4138-7","Montreal, Canada","ACM","New York, NY, USA"
"article","2462954","Heather  Ford and R. Stuart Geiger","","","","Writing Up Rather Than Writing Down: Becoming Wikipedia Literate","16:1--16:4","16","4","Wikipedia, educational technology, ethnography, literacy, new literacies","10.1145/2462932.2462954","","","","","","","2012","","Proceedings of the Eighth Annual International Symposium on Wikis and Open Collaboration","WikiSym '12","","978-1-4503-1605-7","Linz, Austria","ACM","New York, NY, USA"
"article","2602230","Mohan  Tanniru","","","","Sourcing Strategy and Cross-organizational Career Development","77--77","","1","inter-organizational partnerships, knowledge retention, sourcing strategy, talent management","10.1145/2599990.2602230","","","","","","","2014","","Proceedings of the 52Nd ACM Conference on Computers and People Research","SIGSIM-CPR '14","","978-1-4503-2625-4","Singapore, Singapore","ACM","New York, NY, USA"
"article","2677252","Mary Lou  Maher and Celine  Latulipe and Heather  Lipford and Audrey  Rorrer","","","","Flipped Classroom Strategies for CS Education","218--223","","6","flipped classroom, online video, strategies for active learning","10.1145/2676723.2677252","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","2047684","Richard G. Helps","","","","A Domain Model to Improve IT Course Design","323--324","","2","information technology, instructional design, instructional design architecture, rapid course change","10.1145/2047594.2047684","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","3125697","Joseph J. Ekstrom and Barry M. Lunt and Allen  Parrish and Rajendra K. Raj and Edward  Sobiesk","","","","Information Technology As a Cyber Science","33--37","","5","computing programs, cybersecurity programs, information technology programs, program accreditation","10.1145/3125659.3125697","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","240957","Kim  Mills and Barbara  Shelly","","","","A Collaboration to Apply Advanced Information Technologies in Education","1--9","","9","EII services, K-12, information technology, living schoolbook project","10.1145/247929.240957","SIGCUE Outlook","Oct. 1996","24","4","","October","1996","0163-5735","","","","","","ACM","New York, NY, USA"
"article","305840","Jon A. Preston and Russell  Shackelford","","","","Improving On-line Assessment: An Investigation of Existing Marking Methodologies","29--32","","4","assessment, educational technology, evaluation, on-line marking","10.1145/305786.305840","","","","","","","1999","","Proceedings of the 4th Annual SIGCSE/SIGCUE ITiCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '99","","1-58113-087-2","Cracow, Poland","ACM","New York, NY, USA"
"article","305840","Jon A. Preston and Russell  Shackelford","","","","Improving On-line Assessment: An Investigation of Existing Marking Methodologies","29--32","","4","assessment, educational technology, evaluation, on-line marking","10.1145/384267.305840","SIGCSE Bull.","Sept. 1999","31","3","","June","1999","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2628254","Min  Luo and Nam  Dang and Haruo  Yokota","","","","A Fragmented Data-declustering Strategy for High Skew Tolerance and Efficient Failure Recovery","227--236","","10","data declustering, data reliability, load balance","10.1145/2628194.2628254","","","","","","","2014","","Proceedings of the 18th International Database Engineering &#38; Applications Symposium","IDEAS '14","","978-1-4503-2627-8","Porto, Portugal","ACM","New York, NY, USA"
"article","1117434","M. Bernardine Dias and G. Ayorkor Mills-Tettey and Joseph  Mertz","","","","The TechBridgeWorld Initiative: Broadening Perspectives in Computing Technology Education and Research","","17","","computing technology, education, robotics, sustainable development","10.1145/1117417.1117434","","","","","","","2005","","Proceedings of the International Symposium on Women and ICT: Creating Global Transformation","CWIT '05","","1-59593-301-8","Baltimore, Maryland, USA","ACM","New York, NY, USA"
"article","1140147","Paolo  Giangrandi and Claudio  Mirolo","","","","Numeri e Macchine: A Virtual Museum to Learn the History of Computing","78--82","","5","computing history, courseware, instructional technologies, secondary education","10.1145/1140124.1140147","","","","","","","2006","","Proceedings of the 11th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITICSE '06","","1-59593-055-8","Bologna, Italy","ACM","New York, NY, USA"
"article","1140147","Paolo  Giangrandi and Claudio  Mirolo","","","","Numeri e Macchine: A Virtual Museum to Learn the History of Computing","78--82","","5","computing history, courseware, instructional technologies, secondary education","10.1145/1140123.1140147","SIGCSE Bull.","September 2006","38","3","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1414612","Craig S. Miller and Lucia  Dettori","","","","Employers' Perspectives on It Learning Outcomes","213--218","","6","assessment, information technology, it employment, learning outcomes, qualitative interviews","10.1145/1414558.1414612","","","","","","","2008","","Proceedings of the 9th ACM SIGITE Conference on Information Technology Education","SIGITE '08","","978-1-60558-329-7","Cincinnati, OH, USA","ACM","New York, NY, USA"
"article","2978222","Klaus-Tycho  Foerster","","","","Integrating Programming into the Mathematics Curriculum: Combining Scratch and Geometry in Grades 6 and 7","91--96","","6","education, geometry, programming, scratch","10.1145/2978192.2978222","","","","","","","2016","","Proceedings of the 17th Annual Conference on Information Technology Education","SIGITE '16","","978-1-4503-4452-4","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","3125671","Rajendra K. Raj and Jim  Leone and Allen  Parrish and Mihaela  Sabin","","","","Rebooting Information Technology Programs: Panel","133--134","","2","computing programs, diversity, gender gap, information technology programs, program accreditation, technological change","10.1145/3125659.3125671","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","2643612","Alicia  Gonz&#225;lez-P&#233;rez","","","","A Comprehensive Model to Assess Policies for ICT in Education","49:49--49:51","49","3","Assess educational policies, Educational innovation with ICT, Information and Communication Technologies (ICT)","10.1145/2643604.2643612","","","","","","","2014","","Proceedings of the 2014 Workshop on Interaction Design in Educational Environments","IDEE '14","","978-1-4503-3034-3","Albacete, Spain","ACM","New York, NY, USA"
"article","2819055","Kristina  Marasovi&#263; and Michael  Lutz","","","","Remote Development and Distance Delivery of Innovative Courses: Challenges and Opportunities","299--302","","4","distance education, information technology education, remote collaboration, software engineering, team projects","","","","","","","","2015","","Proceedings of the 37th International Conference on Software Engineering - Volume 2","ICSE '15","","","Florence, Italy","IEEE Press","Piscataway, NJ, USA"
"article","3012671","Francisco  Valverde-Alulema and Fara&#243;n  Llorens-Largo","","","","Proposal of a Framework of IT Governance for Public Universities in Ecuador","1209--1216","","8","IT governance, digital university, institutional objectives, process, strategy","10.1145/3012430.3012671","","","","","","","2016","","Proceedings of the Fourth International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '16","","978-1-4503-4747-1","Salamanca, Spain","ACM","New York, NY, USA"
"article","1985517","Nobukazu  Yoshioka and Shigetoshi  Yokoyama and Yoshionori  Tanabe and Shinichi  Honiden","","","","Edubase Cloud: An Open-source Cloud Platform for Cloud Engineers","73--73","","1","cloud, education","10.1145/1985500.1985517","","","","","","","2011","","Proceedings of the 2Nd International Workshop on Software Engineering for Cloud Computing","SECLOUD '11","","978-1-4503-0582-2","Waikiki, Honolulu, HI, USA","ACM","New York, NY, USA"
"article","1595383","Joseph M. Longino and Mikko  Vesisenaho","","","","How a Contextualized Curriculum Work in Practice","119--121","","3","Tanzania, computer science education, contextualization, curriculum evaluation, developing countries, higher education, information and communications technology","10.1145/1595356.1595383","","","","","","","2008","","Proceedings of the 8th International Conference on Computing Education Research","Koli '08","","978-1-60558-385-3","Koli, Finland","ACM","New York, NY, USA"
"article","2380618","Richard  Helps and Francis N. Mensah","","","","Comprehensive Design of Cyber Physical Systems","233--238","","6","cyber-physical systems, design, embedded systems, information technology, project management","10.1145/2380552.2380618","","","","","","","2012","","Proceedings of the 13th Annual Conference on Information Technology Education","SIGITE '12","","978-1-4503-1464-0","Calgary, Alberta, Canada","ACM","New York, NY, USA"
"article","1508877","Jill  Courte and Cathy  Bishop-Clark","","","","Do Students Differentiate Between Computing Disciplines?","29--33","","5","computer engineering, computer science, information systems, information technology, software engineering","10.1145/1539024.1508877","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1508877","Jill  Courte and Cathy  Bishop-Clark","","","","Do Students Differentiate Between Computing Disciplines?","29--33","","5","computer engineering, computer science, information systems, information technology, software engineering","10.1145/1508865.1508877","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","2132208","Michael  Yacci and Evelyn P. Rozanski","","","","Student Information Consumption Strategies: Implications of the Google Effect","248--253","","6","distributed cognition, google effect","10.1145/2132176.2132208","","","","","","","2012","","Proceedings of the 2012 iConference","iConference '12","","978-1-4503-0782-6","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","1742035","K. K. Dubey and D.  Kalwale","","","","Knowledge Management: An Overview","565--568","","4","IT, explicit, human resource management, knowledge management, portals, strategy, tacit & cultural knowledge","10.1145/1741906.1742035","","","","","","","2010","","Proceedings of the International Conference and Workshop on Emerging Trends in Technology","ICWET '10","","978-1-60558-812-4","Mumbai, Maharashtra, India","ACM","New York, NY, USA"
"article","766047","Richard  Anderson and Tammy  VanDeGrift and Steven A. Wolfman and Ken  Yasuhara and Ruth  Anderson","","","","Interaction Patterns with a Classroom Feedback System: Making Time for Feedback","880--881","","2","computer-mediated communication, educational technology, university lecture","10.1145/765891.766047","","","","","","","2003","","CHI '03 Extended Abstracts on Human Factors in Computing Systems","CHI EA '03","","1-58113-637-4","Ft. Lauderdale, Florida, USA","ACM","New York, NY, USA"
"article","3134774","Lauren R. Milne and Catherine M. Baker and Richard E. Ladner","","","","Blocks4All Demonstration: A Blocks-Based Programming Environment for Blind Children","313--314","","2","accessibility, blind, children, educational technology, touchscreen interactions.","10.1145/3132525.3134774","","","","","","","2017","","Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '17","","978-1-4503-4926-0","Baltimore, Maryland, USA","ACM","New York, NY, USA"
"article","633343","Raven McCrory Wallace","","","","The Web in High School Science Teaching: Constructing a Technology in Practice","85--86","","2","K-12 education, educational technology, internet, teaching, user studies","10.1145/633292.633343","","","","","","","2000","","CHI '00 Extended Abstracts on Human Factors in Computing Systems","CHI EA '00","","1-58113-248-4","The Hague, The Netherlands","ACM","New York, NY, USA"
"article","2541584","Carlos  Roque and Paulo  Ferreira and Lu&#237;s  Veiga","","","","Adaptive Semantics-aware Management for Web Caches and Wikis","1:1--1:6","1","6","cache management, replacement strategies, web cache, wiki","10.1145/2541583.2541584","","","","","","","2013","","Proceedings of the 12th International Workshop on Adaptive and Reflective Middleware","ARM '13","","978-1-4503-2553-0","Beijing, China","ACM","New York, NY, USA"
"article","1963553","John  Hamer and Andrew  Luxton-Reilly and Helen C. Purchase and Judithe  Sheard","","","","Tools for Contributing Student Learning","78--91","","14","Collaborative learning, contributing pedagogies, educational technology","10.1145/1963533.1963553","ACM Inroads","June 2011","2","2","","June","2011","2153-2184","","","","","","ACM","New York, NY, USA"
"article","3125688","Ryan  Hardt and Esther  Gutzmer","","","","Database Query Analyzer (DBQA): A Data-Oriented SQL Clause Visualization Tool","147--152","","6","computer science education, databases, information systems education, sql","10.1145/3125659.3125688","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","544491","Kirk  Scott","","","","MISC: The Minimal Instruction Set Computer","223--223","","1","undergraduate education","10.1145/637610.544491","SIGCSE Bull.","September 2002","34","3","","June","2002","0097-8418","","","","","","ACM","New York, NY, USA"
"article","544491","Kirk  Scott","","","","MISC: The Minimal Instruction Set Computer","223--223","","1","undergraduate education","10.1145/544414.544491","","","","","","","2002","","Proceedings of the 7th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '02","","1-58113-499-1","Aarhus, Denmark","ACM","New York, NY, USA"
"article","1508889","Daniel D. Garcia and Robb  Cutler and Zachary  Dodds and Eric  Roberts and Alison  Young","","","","Rediscovering the Passion, Beauty, Joy, and Awe: Making Computing Fun Again, Continued","65--66","","2","computer science education","10.1145/1539024.1508889","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1508889","Daniel D. Garcia and Robb  Cutler and Zachary  Dodds and Eric  Roberts and Alison  Young","","","","Rediscovering the Passion, Beauty, Joy, and Awe: Making Computing Fun Again, Continued","65--66","","2","computer science education","10.1145/1508865.1508889","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","2808045","Russell  McMahon","","","","A Comparison Between the ACM/IEEE Computer Science 2013 Curriculum Guidelines and the Information Technology 2008 Curriculum Guidelines","107--107","","1","computer science, curriculum development, information technology","10.1145/2808006.2808045","","","","","","","2015","","Proceedings of the 16th Annual Conference on Information Technology Education","SIGITE '15","","978-1-4503-3835-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","2448597","Asma  Enayet and Nusrat  Mehajabin and Md. Abdur Razzaque and Choong Seon Hong","","","","A Power-aware Distributed Wi-Fi Access Point Scheduling Algorithm","41:1--41:8","41","8","Wi-Fi network, distributed scheduling algorithm, energy optimization, smartphone, traffic measurement, wi-fi","10.1145/2448556.2448597","","","","","","","2013","","Proceedings of the 7th International Conference on Ubiquitous Information Management and Communication","ICUIMC '13","","978-1-4503-1958-4","Kota Kinabalu, Malaysia","ACM","New York, NY, USA"
"article","1839458","&#193;sr&#250;n  Matth&#237;asd&#243;ttir","","","","Do We Still Need to Train Them for Distance Teaching?: Distance Teachers Attitudes","448--454","","7","distance education, distance teaching, e-learning, higher education, information and communication technologies (ICT), teachers' attitudes","10.1145/1839379.1839458","","","","","","","2010","","Proceedings of the 11th International Conference on Computer Systems and Technologies and Workshop for PhD Students in Computing on International Conference on Computer Systems and Technologies","CompSysTech '10","","978-1-4503-0243-2","Sofia, Bulgaria","ACM","New York, NY, USA"
"article","973730","Krassen  Stefanov","","","","Computing Ontology Creation","656--660","","5","computer systems and technologies, computing education, information and communication technologies, metadata, ontology","10.1145/973620.973730","","","","","","","2003","","Proceedings of the 4th International Conference Conference on Computer Systems and Technologies: E-Learning","CompSysTech '03","","954-9641-33-3","Rousse, Bulgaria","ACM","New York, NY, USA"
"article","2974942","Amy  Cheatle","","","","Longitudinal Relationship Management for Instructional Technologists","3--6","","4","collaboration, educational technology., instructional design, relationship management","10.1145/2974927.2974942","","","","","","","2016","","Proceedings of the 2016 ACM on SIGUCCS Annual Conference","SIGUCCS '16","","978-1-4503-4095-3","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","1227340","Tilman  Wolf","","","","Assessing the Impact of Inking Technology in a Large Digital Design Course","79--83","","5","classroom presentation, educational technology, tablet PC","10.1145/1227504.1227340","SIGCSE Bull.","March 2007","39","1","","March","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1227340","Tilman  Wolf","","","","Assessing the Impact of Inking Technology in a Large Digital Design Course","79--83","","5","classroom presentation, educational technology, tablet PC","10.1145/1227310.1227340","","","","","","","2007","","Proceedings of the 38th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '07","","1-59593-361-1","Covington, Kentucky, USA","ACM","New York, NY, USA"
"article","1731821","&#193;sr&#250;n  Matth&#237;asd&#243;ttir","","","","You Must Be Independent and Have Self-confidence: Attitudes of Distance Learners","75:1--75:7","75","7","computer science, distance education, distance teaching, e-learning, higher education, information and communication technologies (ICT), student attitudes, technology","10.1145/1731740.1731821","","","","","","","2009","","Proceedings of the International Conference on Computer Systems and Technologies and Workshop for PhD Students in Computing","CompSysTech '09","","978-1-60558-986-2","Ruse, Bulgaria","ACM","New York, NY, USA"
