"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2850553","S. Zahra Atiq","","","","Teaching and Learning in an Introductory Undergraduate Programming Class: A Reflective Autoethnography (Abstract Only)","693--693","","1","autoethnography, computer programming, computer science education, reflection, research to practice","10.1145/2839509.2850553","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1140170","Sarah  Matzko and Timothy A. Davis","","","","Teaching CS1 with Graphics and C","168--172","","5","computer graphics, computer science education, curriculum issues, problem-based learning","10.1145/1140124.1140170","","","","","","","2006","","Proceedings of the 11th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITICSE '06","","1-59593-055-8","Bologna, Italy","ACM","New York, NY, USA"
"article","1140170","Sarah  Matzko and Timothy A. Davis","","","","Teaching CS1 with Graphics and C","168--172","","5","computer graphics, computer science education, curriculum issues, problem-based learning","10.1145/1140123.1140170","SIGCSE Bull.","September 2006","38","3","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2247583","Daniela  Damian and Marian  Petre and Mariel  Miller and Allyson F. Hadwin","","","","Instructional Strategies in the EGRET Course: An International Graduate Forum on Becoming a Researcher","41--45","","5","computer science education, computer-supported collaborative learning, instructional design","10.1145/2247569.2247583","","","","","","","2012","","Proceedings of the Seventeenth Western Canadian Conference on Computing Education","WCCCE '12","","978-1-4503-1407-7","Vancouver, British Columbia, Canada","ACM","New York, NY, USA"
"article","3077323","Kinnis  Gosha and Trey  Ridley and Ernest  Holmes and Kevin  Womack and Jordan  Scott","","","","Introduction to Computer Science for Urban African American Students Using Sphero Robotics Workshop","252--254","","3","Broadening Participation in Computing, Computer Science Education, Robotics","10.1145/3077286.3077323","","","","","","","2017","","Proceedings of the SouthEast Conference","ACM SE '17","","978-1-4503-5024-2","Kennesaw, GA, USA","ACM","New York, NY, USA"
"article","2462510","Chris  Stephenson and Judith  Gal-Ezer and Simon  Humphreys and Julie  King","","","","Transforming Computer Science in Schools","309--310","","2","computational thinking, computer science education, k-12 curriculum","10.1145/2462476.2462510","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","2684736","Irene  Lee and Fred  Martin and Katie  Apone","","","","Integrating Computational Thinking Across the K--8 Curriculum","64--71","","8","abstraction, analysis, automation, computational thinking, computer science education","10.1145/2684721.2684736","ACM Inroads","December 2014","5","4","","December","2014","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2189849","Owen  Astrachan and Amy  Briggs","","","","The CS Principles Project","38--42","","5","CS 10K, CS principles, computational thinking, computer science education","10.1145/2189835.2189849","ACM Inroads","June 2012","3","2","","June","2012","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2591710","Kelvin  Sung and Arjmand  Samuel","","","","Mobile Application Development Classes for the Mobile Era","141--146","","6","application development, computer science education, elective, mobile computing, upper division","10.1145/2591708.2591710","","","","","","","2014","","Proceedings of the 2014 Conference on Innovation &#38; Technology in Computer Science Education","ITiCSE '14","","978-1-4503-2833-3","Uppsala, Sweden","ACM","New York, NY, USA"
"article","3019985","Leonel  Morgado and Christian  G&#252;tl and Aletha  Stahlal","","","","EmbodiMentor: A Science Fiction Prototype to Embody Different Perspectives Using Augmented Reality","288--292","","5","Augmented Reality, EmbodiMentor, Science Fiction Prototyping, Virtual Reality","10.1145/3019943.3019985","","","","","","","2016","","Proceedings of the 7th International Conference on Software Development and Technologies for Enhancing Accessibility and Fighting Info-exclusion","DSAI 2016","","978-1-4503-4748-8","Vila Real, Portugal","ACM","New York, NY, USA"
"article","1352267","Jens  Ma he and Amy  Apon and Thomas  Feilhauer and Barry  Wilkinson","","","","Grid Computing at the Undergraduate Level: Can We Do It?","381--382","","2","distributed computing, globus, grid computing, networking","10.1145/1352322.1352267","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352267","Jens  Ma he and Amy  Apon and Thomas  Feilhauer and Barry  Wilkinson","","","","Grid Computing at the Undergraduate Level: Can We Do It?","381--382","","2","distributed computing, globus, grid computing, networking","10.1145/1352135.1352267","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","2982182","Thomas  Hahn and Hidayat Ur Rahman and Richard  Segall and Christoph  Heim and Raphaela  Brunson and Ankush  Sharma and Maryam  Aslam and Ana  Lara-Rodriguez and Md. Sahidul  Islam and Neha  Gupta and Charles S. Embry and Patrick  Grossmann and Shahrukh  Babar and Gregory A. Skibinski and Fusheng  Tang","","","","Remote Access Programs to Better Integrate Individuals with Disabilities","245--250","","6","collaboration, tutoring, e-learning, education, inclusive design, knowledge-, skills-, and information transfer, magnification, remote control, virtual classroom, visual impairment","10.1145/2982142.2982182","","","","","","","2016","","Proceedings of the 18th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '16","","978-1-4503-4124-0","Reno, Nevada, USA","ACM","New York, NY, USA"
"article","1288585","Carsten  Schulte and Maria  Knobelsdorf","","","","Attitudes Towards Computer Science-computing Experiences As a Starting Point and Barrier to Computer Science","27--38","","12","CS, CS Ed research, attribution, computer biographies, computers and society, conceptual change, gender, pedagogy, transition, use - professional use - design, wider access","10.1145/1288580.1288585","","","","","","","2007","","Proceedings of the Third International Workshop on Computing Education Research","ICER '07","","978-1-59593-841-1","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","1111374","Eduardo Hideki Tanaka and S&#237;lvia Am&#233;lia Bim and Helo&#237;sa Vieira da Rocha","","","","Comparing Accessibility Evaluation and Usability Evaluation in Hag\'{A}Qu\^{E}","139--147","","9","accessibility evaluation, computers and education, usability evaluation","10.1145/1111360.1111374","","","","","","","2005","","Proceedings of the 2005 Latin American Conference on Human-computer Interaction","CLIHC '05","","1-59593-224-0","Cuernavaca, Mexico","ACM","New York, NY, USA"
"article","3132555","Andr&#233;  Rodrigues and Kyle  Montague and Hugo  Nicolau and Jo&#227;o  Guerreiro and Tiago  Guerreiro","","","","In-context Q&#38;A to Support Blind People Using Smartphones","32--36","","5","assistance, blind, human computation, smartphone","10.1145/3132525.3132555","","","","","","","2017","","Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '17","","978-1-4503-4926-0","Baltimore, Maryland, USA","ACM","New York, NY, USA"
"article","1508869","Ursula  Wolz and Henry H. Leitner and David J. Malan and John  Maloney","","","","Starting with Scratch in CS 1","2--3","","2","c++, computer science 1, computer science foundations, java, scratch","10.1145/1539024.1508869","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1508869","Ursula  Wolz and Henry H. Leitner and David J. Malan and John  Maloney","","","","Starting with Scratch in CS 1","2--3","","2","c++, computer science 1, computer science foundations, java, scratch","10.1145/1508865.1508869","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","2157154","Arno  Pasternak and Jan  Vahrenhold","","","","Design and Evaluation of a Braided Teaching Course in Sixth Grade Computer Science Education","45--50","","6","braided teaching, computer science vs. ICT, lower secondary computer science education","10.1145/2157136.2157154","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","1404534","Kate  Sanders and Brad  Richards and Jan Erik Mostr&#246;m and Vicki  Almstrum and Stephen  Edwards and Sally  Fincher and Kat  Gunion and Mark  Hall and Brian  Hanks and Stephen  Lonergan and Robert  McCartney and Briana  Morrison and Jaime  Spacco and Lynda  Thomas","","","","DCER: Sharing Empirical Computer Science Education Data","137--148","","12","computer science education, data repositories, data sharing, empirical data, information science education, research, research methods","10.1145/1404520.1404534","","","","","","","2008","","Proceedings of the Fourth International Workshop on Computing Education Research","ICER '08","","978-1-60558-216-0","Sydney, Australia","ACM","New York, NY, USA"
"article","3143780","Kristina  von Hausswolff","","","","Practical Thinking in Programming Education","203--204","","2","computational thinking, computer science education, novice programming, practice, pragmatism","10.1145/3141880.3143780","","","","","","","2017","","Proceedings of the 17th Koli Calling Conference on Computing Education Research","Koli Calling '17","","978-1-4503-5301-4","Koli, Finland","ACM","New York, NY, USA"
"article","2660433","Amanda  Lazar","","","","Using Technology to Increase Meaningful Engagement in a Memory Care Unit","255--257","","3","accessibility, dementia, ict, multimedia","10.1145/2660398.2660433","","","","","","","2014","","Proceedings of the 18th International Conference on Supporting Group Work","GROUP '14","","978-1-4503-3043-5","Sanibel Island, Florida, USA","ACM","New York, NY, USA"
"article","2445442","Catherine  Bareiss and Larry  Vail","","","","Computing Foundations for the Scientist (Abstract Only)","739--739","","1","natural sciences, supporting course","10.1145/2445196.2445442","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","3134770","Hui  Zheng and Vivian Genaro Motti","","","","WeLi: A Smartwatch Application to Assist Students with Intellectual and Developmental Disabilities","355--356","","2","assistive technologies, intellectual and developmental disabilities (idds), smartwatches, special education, wearables","10.1145/3132525.3134770","","","","","","","2017","","Proceedings of the 19th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '17","","978-1-4503-4926-0","Baltimore, Maryland, USA","ACM","New York, NY, USA"
"article","2661365","Erin  Buehler and Shaun K. Kane and Amy  Hurst","","","","ABC and 3D: Opportunities and Obstacles to 3D Printing in Special Education Environments","107--114","","8","3d printing, assistive technology, children, cognitive impairment, developmental disability, digital fabrication, rapid prototyping, special education, visual impairment","10.1145/2661334.2661365","","","","","","","2014","","Proceedings of the 16th International ACM SIGACCESS Conference on Computers & Accessibility","ASSETS '14","","978-1-4503-2720-6","Rochester, New York, USA","ACM","New York, NY, USA"
"article","3022352","Michael P. Rogers and Bill  Siever","","","","An IoT BOF (Abstract Only)","730--730","","1","computer science curriculum, internet of things","10.1145/3017680.3022352","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1509055","Richard  Brown and Janet  Davis and Samuel A. Rebelsky and Brian  Harvey","","","","Whither Scheme?: 21st Century Approaches to Scheme in CS1","551--552","","2","computer science education, cs1, introductory computer science, mapreduce, media computation, scheme, wikis","10.1145/1508865.1509055","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","1509055","Richard  Brown and Janet  Davis and Samuel A. Rebelsky and Brian  Harvey","","","","Whither Scheme?: 21st Century Approaches to Scheme in CS1","551--552","","2","computer science education, cs1, introductory computer science, mapreduce, media computation, scheme, wikis","10.1145/1539024.1509055","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","638284","Keith  Bain and Sara H. Basson and Mike  Wald","","","","Speech Recognition in University Classrooms: Liberated Learning Project","192--196","","5","accessibility, higher education, speech recognition","10.1145/638249.638284","","","","","","","2002","","Proceedings of the Fifth International ACM Conference on Assistive Technologies","Assets '02","","1-58113-464-9","Edinburgh, Scotland","ACM","New York, NY, USA"
"article","2661377","Lauren R. Milne and Cynthia L. Bennett and Richard E. Ladner and Shiri  Azenkot","","","","BraillePlay: Educational Smartphone Games for Blind Children","137--144","","8","accessibility, blind, children, educational games","10.1145/2661334.2661377","","","","","","","2014","","Proceedings of the 16th International ACM SIGACCESS Conference on Computers & Accessibility","ASSETS '14","","978-1-4503-2720-6","Rochester, New York, USA","ACM","New York, NY, USA"
"article","1383646","Ali  Rafieymehr","","","","Kids in Computing (K.I.C.): Is There a Solution to Solve the Computer Science Enrollment Problem?","107--111","","5","computer science enrollment, computer science in high schools, computer science in middle schools, computer science incoming freshmen","10.1145/1383602.1383646","SIGCSE Bull.","June 2008","40","2","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1089016","L. A. Drummond and O. A. Marques","","","","An Overview of the Advanced CompuTational Software (ACTS) Collection","282--301","","20","Computational sciences, high-performance computing","10.1145/1089014.1089016","ACM Trans. Math. Softw.","September 2005","31","3","","September","2005","0098-3500","","","","","","ACM","New York, NY, USA"
"article","957234","David  Sloan and Lawrie  Phipps","","","","Helping to Avoid e-Discrimination in UK Tertiary Education","150--151","","2","UK, accessibility, disability, further education, higher education, policy, tertiary education","10.1145/957205.957234","","","","","","","2003","","Proceedings of the 2003 Conference on Universal Usability","CUU '03","","1-58113-701-X","Vancouver, British Columbia, Canada","ACM","New York, NY, USA"
"article","957234","David  Sloan and Lawrie  Phipps","","","","Helping to Avoid e-Discrimination in UK Tertiary Education","150--151","","2","UK, accessibility, disability, further education, higher education, policy, tertiary education","10.1145/960201.957234","SIGCAPH Comput. Phys. Handicap.","June-September 2002","","73-74","","June","2002","0163-5727","","","","","","ACM","New York, NY, USA"
"article","2500055","Jos&#233; M. Garrido","","","","Developing Computational Models: Some Aspects of Conceptualization and Implementation","12:1--12:6","12","6","computational models, computational science, methods","10.1145/2498328.2500055","","","","","","","2013","","Proceedings of the 51st ACM Southeast Conference","ACMSE '13","","978-1-4503-1901-0","Savannah, Georgia","ACM","New York, NY, USA"
"article","1872972","Gillian R. Hayes and Sen  Hirano and Gabriela  Marcu and Mohamad  Monibi and David H. Nguyen and Michael  Yeganyan","","","","Interactive Visual Supports for Children with Autism","663--680","","18","Assistive technology, Autism, Capture and access, Education, Visual supports","10.1007/s00779-010-0294-8","Personal Ubiquitous Comput.","October   2010","14","7","","October","2010","1617-4909","","","","","","Springer-Verlag","London, UK, UK"
"article","1067470","Michael H. Goldwasser and David  Letscher","","","","Providing Students Universal Access to a Centralized, Graphical Computing Environment","79--83","","5","Linux, computing environment, thin-client","10.1145/1151954.1067470","SIGCSE Bull.","September 2005","37","3","","June","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1067470","Michael H. Goldwasser and David  Letscher","","","","Providing Students Universal Access to a Centralized, Graphical Computing Environment","79--83","","5","Linux, computing environment, thin-client","10.1145/1067445.1067470","","","","","","","2005","","Proceedings of the 10th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '05","","1-59593-024-8","Caparica, Portugal","ACM","New York, NY, USA"
"article","1508987","Richard M. Salter and Robert D. Cupper and Stuart  Hirshfield and Alexa M. Sharp","","","","New Models for the CS1 Course: A Fifteen Year Retrospective","335--336","","2","computer science pedagogy, cs 1","10.1145/1539024.1508987","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1508987","Richard M. Salter and Robert D. Cupper and Stuart  Hirshfield and Alexa M. Sharp","","","","New Models for the CS1 Course: A Fifteen Year Retrospective","335--336","","2","computer science pedagogy, cs 1","10.1145/1508865.1508987","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","960528","Timothy J. Rolfe","","","","Program Optimization: Enforcement of Local Access and Array Access via Pointers","63--65","","3","","10.1145/960492.960528","SIGCSE Bull.","December 2003","35","4","","December","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1508989","Jessica D. Bayliss","","","","Using Games in Introductory Courses: Tips from the Trenches","337--341","","5","computer gaming; computer science pedagogy, cs1","10.1145/1508865.1508989","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","1508989","Jessica D. Bayliss","","","","Using Games in Introductory Courses: Tips from the Trenches","337--341","","5","computer gaming; computer science pedagogy, cs1","10.1145/1539024.1508989","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","3022401","Louise Ann Lyon and Quinn  Burke and Jill  Denner and Jim  Bowring","","","","Should Your College Computer Science Program Partner with a Coding Boot Camp? (Abstract Only)","712--712","","1","alternative pathways, coding boot camps, computer science education, diversifying computer science","10.1145/3017680.3022401","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2335861","M. Farrukh Khan and Daniel  Vrinceanu and Kiran  Chillakamarri and C. J. Tymczak","","","","Minority Student Involvement in Computational Science Research at Texas Southern University","63:1--63:4","63","4","HBCU, HPC, computational science, high-performance computing, minorities in science education","10.1145/2335755.2335861","","","","","","","2012","","Proceedings of the 1st Conference of the Extreme Science and Engineering Discovery Environment: Bridging from the eXtreme to the Campus and Beyond","XSEDE '12","","978-1-4503-1602-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","2749247","Ewa  Deelman","","","","High Impact Computing: Computing for Science and the Science of Computing","119--119","","1","distributed computing, science workflows","10.1145/2749246.2749247","","","","","","","2015","","Proceedings of the 24th International Symposium on High-Performance Parallel and Distributed Computing","HPDC '15","","978-1-4503-3550-8","Portland, Oregon, USA","ACM","New York, NY, USA"
"article","2742627","Man  Wang and Jean  Mayo and Ching-Kuang  Shene and Thomas  Lake and Steve  Carr and Chaoli  Wang","","","","RBACvisual: A Visualization Tool for Teaching Access Control Using Role-based Access Control","141--146","","6","security, visualization","10.1145/2729094.2742627","","","","","","","2015","","Proceedings of the 2015 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '15","","978-1-4503-3440-2","Vilnius, Lithuania","ACM","New York, NY, USA"
"article","3105742","Carla  De Lira","","","","Improving the Learning Experiences of First-Year Computer Science Students with Empathetic IDEs","293--294","","2","affective computing, computer science education, empathy in computer science, learning analytics","10.1145/3105726.3105742","","","","","","","2017","","Proceedings of the 2017 ACM Conference on International Computing Education Research","ICER '17","","978-1-4503-4968-0","Tacoma, Washington, USA","ACM","New York, NY, USA"
"article","2184896","Taha  Khalaf and Young Jin Chun and Dong In Kim","","","","MIMO Relaying in Random Linear Coded Multiple-access Relay Network","128:1--128:5","128","5","MIMO, multiple-access relay network, random network coding","10.1145/2184751.2184896","","","","","","","2012","","Proceedings of the 6th International Conference on Ubiquitous Information Management and Communication","ICUIMC '12","","978-1-4503-1172-4","Kuala Lumpur, Malaysia","ACM","New York, NY, USA"
"article","1268809","Helen  Armstrong and Iain  Murray","","","","Remote and Local Delivery of Cisco Education for the Vision-impaired","78--81","","4","assistive technologies, screen readers, universal access, user interfaces, vision-impaired","10.1145/1268784.1268809","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","1268809","Helen  Armstrong and Iain  Murray","","","","Remote and Local Delivery of Cisco Education for the Vision-impaired","78--81","","4","assistive technologies, screen readers, universal access, user interfaces, vision-impaired","10.1145/1269900.1268809","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2677293","Francisco C. de M.B. Oliveira and Gerarda N.C. Gomes and Adriano T. de Freitas and Anibal C. de Oliveira and Lidiane C. Silva and Bruno  Queiroz","","","","A Comparative Study of the Acceptability of Signs for the Brazilian Sign Language Created in Person and Remotely","207--211","","5","accessibility, collaborative web forum, deaf, sign language","10.1145/2676723.2677293","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","1140186","William M. Fleischman","","","","Meta-informatics and Ethical Issues in Computing","232--236","","5","computing in public education, digital divide, surveillance","10.1145/1140123.1140186","SIGCSE Bull.","September 2006","38","3","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1140186","William M. Fleischman","","","","Meta-informatics and Ethical Issues in Computing","232--236","","5","computing in public education, digital divide, surveillance","10.1145/1140124.1140186","","","","","","","2006","","Proceedings of the 11th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITICSE '06","","1-59593-055-8","Bologna, Italy","ACM","New York, NY, USA"
"article","1047352","Steve  Cunningham and Diana  Gant and Harriet  Taylor","","","","Taking Advantage of National Science Foundation Funding Opportunities","193--193","","1","awards, education, grants, national science foundation, proposals","10.1145/1047124.1047352","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047352","Steve  Cunningham and Diana  Gant and Harriet  Taylor","","","","Taking Advantage of National Science Foundation Funding Opportunities","193--193","","1","awards, education, grants, national science foundation, proposals","10.1145/1047344.1047352","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","222174","Gregory J. Kelly and Teresa  Crawford","","","","Computer Representations in Students' Conversations: Analysis of Discourse in Small Laboratory Groups","204--208","","5","discourse, microcomputer-based laboratories, physics, science education","10.3115/222020.222174","","","","","","","1995","","The First International Conference on Computer Support for Collaborative Learning","CSCL '95","","0-8058-2243-7","Indiana Univ., Bloomington, Indiana, USA","L. Erlbaum Associates Inc.","Hillsdale, NJ, USA"
"article","2596704","Sang-Mook  Lee","","","","Universal Design in Online and Higher Education Through ICT","9:1--9:1","9","1","ICT, Korea, STEM, accessibility, universal design","10.1145/2596695.2596704","","","","","","","2014","","Proceedings of the 11th Web for All Conference","W4A '14","","978-1-4503-2651-3","Seoul, Korea","ACM","New York, NY, USA"
"article","3022424","Clare A. Rumsey and Quinn  Burke and Chris  Thurman","","","","Cracking the Code: Bringing Introductory Computer Science to a Charleston Middle School (Abstract Only)","716--716","","1","computer science, middle school curriculum, scratch","10.1145/3017680.3022424","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1082162","Jeffrey D. Ullman","","","","Gradiance On-Line Accelerated Learning","3--6","","4","computers in education","","","","","","","","2005","","Proceedings of the Twenty-eighth Australasian Conference on Computer Science - Volume 38","ACSC '05","","1-920-68220-1","Newcastle, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","1047350","Steve  Cunningham","","","","The Voice of Experience: National Science Foundation Funded Projects","128--129","","2","awards, education, grants, national science foundation, proposals","10.1145/1047124.1047350","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047350","Steve  Cunningham","","","","The Voice of Experience: National Science Foundation Funded Projects","128--129","","2","awards, education, grants, national science foundation, proposals","10.1145/1047344.1047350","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","1953259","Scott  Grissom and Sue  Fitzgerald and Victor  Piotrowski and Jan  Cuny and Joan  Peckham and Harriet  Taylor and Daniel  Menelly and Mimi  McClure","","","","Understanding NSF Funding Opportunities","319--320","","2","awards, education, grants, national science foundation, proposals","10.1145/1953163.1953259","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","2445320","Yousun  Ko and Bernd  Burgstaller and Bernhard  Scholz","","","","Parallel from the Beginning: The Case for Multicore Programming in Thecomputer Science Undergraduate Curriculum","415--420","","6","computer science education, course design, introductory programming, multicore computing development/education","10.1145/2445196.2445320","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2844675","Rania  Hodhod and Shamim  Khan and Yesem  Kurt-Peker and Lydia  Ray","","","","Training Teachers to Integrate Computational Thinking into K-12 Teaching","156--157","","2","computational thinking, computer science education, k-12 teacher training","10.1145/2839509.2844675","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1408814","Melvin A. Breuer","","","","Curriculum on Design Automation at the University of Southern California","422--425","","4","computer aided design, computer science education, design automation","10.1145/1408800.1408814","","","","","","","1974","","Proceedings of the 1974 Annual ACM Conference - Volume 2","ACM '74","","","","ACM","New York, NY, USA"
"article","3085588","William B. Gardner","","","","Should We Be Teaching Parallel Programming?","3:1--3:7","3","7","Parallel programming, computer science education, high performance computing, multicore","10.1145/3085585.3085588","","","","","","","2017","","Proceedings of the 22Nd Western Canadian Conference on Computing Education","WCCCE '17","","978-1-4503-5066-2","Abbotsford, BC, Canada","ACM","New York, NY, USA"
"article","1227387","Thomas J. Cortina","","","","An Introduction to Computer Science for Non-majors Using Principles of Computation","218--222","","5","computational thinking, computer science education, curriculum, non-majors","10.1145/1227504.1227387","SIGCSE Bull.","March 2007","39","1","","March","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1227387","Thomas J. Cortina","","","","An Introduction to Computer Science for Non-majors Using Principles of Computation","218--222","","5","computational thinking, computer science education, curriculum, non-majors","10.1145/1227310.1227387","","","","","","","2007","","Proceedings of the 38th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '07","","1-59593-361-1","Covington, Kentucky, USA","ACM","New York, NY, USA"
"article","1734395","Vicki  Allan and Valerie  Barr and Dennis  Brylow and Susanne  Hambrusch","","","","Computational Thinking in High School Courses","390--391","","2","computational thinking, education","10.1145/1734263.1734395","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","1268913","John  Impagliazzo","","","","Using an Outcome-based Approach to Assess Computing Programs","344--344","","1","accreditation, assessment, computer engineering, computer science","10.1145/1269900.1268913","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268913","John  Impagliazzo","","","","Using an Outcome-based Approach to Assess Computing Programs","344--344","","1","accreditation, assessment, computer engineering, computer science","10.1145/1268784.1268913","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","2445518","Forrest  Stonedahl and David  Weintrop and Paulo  Blikstein and Christine  Shannon","","","","NetLogo: Teaching with Turtles and Crossing Curricular Boundaries (Abstract Only)","763--763","","1","agent-based modeling, computational science, computer science education, netlogo, programming languages","10.1145/2445196.2445518","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2850536","Michael  Weeks and Yi  Pan and Yanqing  Zhang","","","","Increasing Security Awareness in Undergraduate Courses with Labware (Abstract Only)","687--687","","1","labware, mobile security, undergraduate education","10.1145/2839509.2850536","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
